projection_id,candidate_id,pair_id,direction,category,evidence_key,entering_biome,source_policy,severity,canonical_digest
BND_ROOT_MILL_H_03__B_TO_A,BND_ROOT_MILL_H_03,PAIR_ROOT_MILL,B_TO_A,Tile,MAT_CASSIA_ROOT,CassiaRoot,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,d328ece1cde64ab140d76d758d4ad21ebe6b334e2bb89b60ffcc3348330ee8e0
BND_ROOT_MILL_H_04__A_TO_B,BND_ROOT_MILL_H_04,PAIR_ROOT_MILL,A_TO_B,Audio,AMB_MILL_GEAR,AbandonedMill,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,abdd3e3a0e9d8d68a08cdf68d94673586b60465398d3adebc84208a0c6d7d1b2
BND_ROOT_MILL_H_04__A_TO_B,BND_ROOT_MILL_H_04,PAIR_ROOT_MILL,A_TO_B,Background,BG_ABANDONED_MILL,AbandonedMill,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,abc19920c37ba5449a53610f5ba7f3f3896c39fe768178c2bf58a4e5957711eb
BND_ROOT_MILL_H_04__A_TO_B,BND_ROOT_MILL_H_04,PAIR_ROOT_MILL,A_TO_B,Resource,POOL_RES_BOUND_ROOT_MILL,AbandonedMill,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,82aff35db5113c3de74f622ed58c9a2da62052589d0b35ca95374c8c417b7ad4
BND_ROOT_MILL_H_04__A_TO_B,BND_ROOT_MILL_H_04,PAIR_ROOT_MILL,A_TO_B,Tile,MAT_MILLSTONE,AbandonedMill,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,1d82fef7c68212d0b50658d2eb9e1bf28f3dc3b2bb03b7f1903115f0883dd676
BND_ROOT_MILL_H_04__B_TO_A,BND_ROOT_MILL_H_04,PAIR_ROOT_MILL,B_TO_A,Audio,AMB_CASSIA_CANOPY,CassiaRoot,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,589043762ad3837f7a9824bff5e509e48bd4a4d79a547d302c2ae1b02045e765
BND_ROOT_MILL_H_04__B_TO_A,BND_ROOT_MILL_H_04,PAIR_ROOT_MILL,B_TO_A,Background,BG_CASSIA_ROOT,CassiaRoot,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,11a799d5dd7652d447bb2fd29f969e7f7d2820b21cda25eeb2299105f2c3b6e9
BND_ROOT_MILL_H_04__B_TO_A,BND_ROOT_MILL_H_04,PAIR_ROOT_MILL,B_TO_A,Resource,POOL_RES_BOUND_ROOT_MILL,CassiaRoot,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,0b6cbb2eb081b3c0306a15cf34c828ed901d81138553aa63338ffddd89fff433
BND_ROOT_MILL_H_04__B_TO_A,BND_ROOT_MILL_H_04,PAIR_ROOT_MILL,B_TO_A,Tile,MAT_CASSIA_ROOT,CassiaRoot,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,ad4fe52c64d03046bfa09e307b76bf8aff66eefd09a201d5f88ca48a653ba787
BND_ROOT_MILL_V_01__A_TO_B,BND_ROOT_MILL_V_01,PAIR_ROOT_MILL,A_TO_B,Audio,AMB_MILL_GEAR,AbandonedMill,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,3476cad829f29b79da12bc787d0a2b31ac2275bd96b8ddc02fcb995e03488230
BND_ROOT_MILL_V_01__A_TO_B,BND_ROOT_MILL_V_01,PAIR_ROOT_MILL,A_TO_B,Background,BG_ABANDONED_MILL,AbandonedMill,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,cbfb2a42673dfb434255da8c16807dc719505ae2a8991e0402a72640e2e6af12
BND_ROOT_MILL_V_01__A_TO_B,BND_ROOT_MILL_V_01,PAIR_ROOT_MILL,A_TO_B,Resource,POOL_RES_BOUND_ROOT_MILL,AbandonedMill,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,0ec8f5edd95932f1df9ebbe2eee2b7b561a432d989b25adee1cbe4d6e81e77c4
BND_ROOT_MILL_V_01__A_TO_B,BND_ROOT_MILL_V_01,PAIR_ROOT_MILL,A_TO_B,Tile,MAT_MILLSTONE,AbandonedMill,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,164e446c57c7d26649c51fbded0262f27a5d015910f085f878b8135197675c74
BND_ROOT_MILL_V_01__B_TO_A,BND_ROOT_MILL_V_01,PAIR_ROOT_MILL,B_TO_A,Audio,AMB_CASSIA_CANOPY,CassiaRoot,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,07c541d01bace36051bcf6df150330d2def24f6384d6d416f30e0c1ffd0d9619
BND_ROOT_MILL_V_01__B_TO_A,BND_ROOT_MILL_V_01,PAIR_ROOT_MILL,B_TO_A,Background,BG_CASSIA_ROOT,CassiaRoot,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,2e55cb70292133653682c649952387df0aaf68982035c61760a0d258ea59da44
BND_ROOT_MILL_V_01__B_TO_A,BND_ROOT_MILL_V_01,PAIR_ROOT_MILL,B_TO_A,Resource,POOL_RES_BOUND_ROOT_MILL,CassiaRoot,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,c850bea4f19fa0c7811f119b989d1f701e36d65f6af4b9c8ea002d8fc2852518
BND_ROOT_MILL_V_01__B_TO_A,BND_ROOT_MILL_V_01,PAIR_ROOT_MILL,B_TO_A,Tile,MAT_CASSIA_ROOT,CassiaRoot,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,8588a63f8eab4d44623b0b7684d94addce8fe3e5bbd1cc8a4f6e32d439ff94ee
BND_ROOT_MILL_V_02__A_TO_B,BND_ROOT_MILL_V_02,PAIR_ROOT_MILL,A_TO_B,Audio,AMB_MILL_GEAR,AbandonedMill,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,087fe44f9db7072d24a7eecd68ae68e96d21eb0abb5a93a00b2488cff596990b
BND_ROOT_MILL_V_02__A_TO_B,BND_ROOT_MILL_V_02,PAIR_ROOT_MILL,A_TO_B,Background,BG_ABANDONED_MILL,AbandonedMill,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,790e28dab09fe92f5b5e47ce03fb2df64eae342709a5a5e6722e7e4e4a8d7b90
BND_ROOT_MILL_V_02__A_TO_B,BND_ROOT_MILL_V_02,PAIR_ROOT_MILL,A_TO_B,Resource,POOL_RES_BOUND_ROOT_MILL,AbandonedMill,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,8126227ef7d741fa43027da618bb6b98d03f9161fd9b6af8a458d22b09d7e8fa
BND_ROOT_MILL_V_02__A_TO_B,BND_ROOT_MILL_V_02,PAIR_ROOT_MILL,A_TO_B,Tile,MAT_MILLSTONE,AbandonedMill,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,eb2965184d7e6b7bb0dae384c5baf7d7b5169db80d675997d51f5e63373cd1ae
BND_ROOT_MILL_V_02__B_TO_A,BND_ROOT_MILL_V_02,PAIR_ROOT_MILL,B_TO_A,Audio,AMB_CASSIA_CANOPY,CassiaRoot,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,a80e63146839c57b8ed0f6109d71c94c3c2d7c3d8ac4d691741d408cca6aa5d0
BND_ROOT_MILL_V_02__B_TO_A,BND_ROOT_MILL_V_02,PAIR_ROOT_MILL,B_TO_A,Background,BG_CASSIA_ROOT,CassiaRoot,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,10f66eacfd43cc9713d04bd8370b7f07ae243ea2aa9e14b81432001a4d0eb020
BND_ROOT_MILL_V_02__B_TO_A,BND_ROOT_MILL_V_02,PAIR_ROOT_MILL,B_TO_A,Resource,POOL_RES_BOUND_ROOT_MILL,CassiaRoot,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,3eb330e1efd00a5e6454181746430128df9590587609d74574a462dfbfc39370
BND_ROOT_MILL_V_02__B_TO_A,BND_ROOT_MILL_V_02,PAIR_ROOT_MILL,B_TO_A,Tile,MAT_CASSIA_ROOT,CassiaRoot,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,0908b56841498554e748a2227917704447222bf7e35b409f59969fa1e24d3e05
BND_ROOT_MILL_V_03__A_TO_B,BND_ROOT_MILL_V_03,PAIR_ROOT_MILL,A_TO_B,Audio,AMB_MILL_GEAR,AbandonedMill,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,8d0bf9cd48b968ee2aa120ffb2189f7f11e1beb7667810895a0fad7437e53d2c
BND_ROOT_MILL_V_03__A_TO_B,BND_ROOT_MILL_V_03,PAIR_ROOT_MILL,A_TO_B,Background,BG_ABANDONED_MILL,AbandonedMill,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,c66e02e430e05f60b35d894b77fe28e5b9503331320dd45b580e2f48f7236c39
BND_ROOT_MILL_V_03__A_TO_B,BND_ROOT_MILL_V_03,PAIR_ROOT_MILL,A_TO_B,Resource,POOL_RES_BOUND_ROOT_MILL,AbandonedMill,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,08f407873593fc5a30d43d9654a0e3087da099eb6b72d5aa4406588af90941b8
BND_ROOT_MILL_V_03__A_TO_B,BND_ROOT_MILL_V_03,PAIR_ROOT_MILL,A_TO_B,Tile,MAT_MILLSTONE,AbandonedMill,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,49c56211b58d1c34b5320a31ad24e2e3004c1b3a0ced8528a7fd23151d96b283
BND_ROOT_MILL_V_03__B_TO_A,BND_ROOT_MILL_V_03,PAIR_ROOT_MILL,B_TO_A,Audio,AMB_CASSIA_CANOPY,CassiaRoot,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,10b9bf2119a959c66140fb74d0819e0a277c209483bb6c011c2a8c80809e50e2
BND_ROOT_MILL_V_03__B_TO_A,BND_ROOT_MILL_V_03,PAIR_ROOT_MILL,B_TO_A,Background,BG_CASSIA_ROOT,CassiaRoot,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,2b223991f5a45a5811df4accdaced8e65e28a81f6e653903a7a363eba4754947
BND_ROOT_MILL_V_03__B_TO_A,BND_ROOT_MILL_V_03,PAIR_ROOT_MILL,B_TO_A,Resource,POOL_RES_BOUND_ROOT_MILL,CassiaRoot,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,476303f20f0fed97499f0ddc27c4dee8cceea1d4f6f3308f8944fea9ab16c1e7
BND_ROOT_MILL_V_03__B_TO_A,BND_ROOT_MILL_V_03,PAIR_ROOT_MILL,B_TO_A,Tile,MAT_CASSIA_ROOT,CassiaRoot,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,d9b7d32d35a8c684dea05bf22ac6f84837e97053dd30c700785d8c0369a9da52
BND_ROOT_MILL_V_04__A_TO_B,BND_ROOT_MILL_V_04,PAIR_ROOT_MILL,A_TO_B,Audio,AMB_MILL_GEAR,AbandonedMill,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,2bf3b985d6166c2cdbc0591beeee5382584046e732d31ca60e56b2513f624b49
BND_ROOT_MILL_V_04__A_TO_B,BND_ROOT_MILL_V_04,PAIR_ROOT_MILL,A_TO_B,Background,BG_ABANDONED_MILL,AbandonedMill,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,40469c4457de5ceb5701ea5e716a290326e750e49a490fe64a007a606bbf9a2d
BND_ROOT_MILL_V_04__A_TO_B,BND_ROOT_MILL_V_04,PAIR_ROOT_MILL,A_TO_B,Resource,POOL_RES_BOUND_ROOT_MILL,AbandonedMill,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,5fae8e9e7138f1617abbe8a629dc68498f301bbe2a51e43588d2c17716282ea1
BND_ROOT_MILL_V_04__A_TO_B,BND_ROOT_MILL_V_04,PAIR_ROOT_MILL,A_TO_B,Tile,MAT_MILLSTONE,AbandonedMill,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,79e32c426fafcde32aadd50a8708a487bef6941b973e74f1d175620a718703c0
BND_ROOT_MILL_V_04__B_TO_A,BND_ROOT_MILL_V_04,PAIR_ROOT_MILL,B_TO_A,Audio,AMB_CASSIA_CANOPY,CassiaRoot,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,f184a40ac67e12a5cf31075f171e4ced123a9893c12d59db89b67fc452cd058a
BND_ROOT_MILL_V_04__B_TO_A,BND_ROOT_MILL_V_04,PAIR_ROOT_MILL,B_TO_A,Background,BG_CASSIA_ROOT,CassiaRoot,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,88426c67910501e6ab97d6e06f2394d5b99ce626944f77cbc9ed0260c150609f
BND_ROOT_MILL_V_04__B_TO_A,BND_ROOT_MILL_V_04,PAIR_ROOT_MILL,B_TO_A,Resource,POOL_RES_BOUND_ROOT_MILL,CassiaRoot,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,bde40e213e525b78ac413f20f9d609532e6b184cee08c0717305d3d294799a20
BND_ROOT_MILL_V_04__B_TO_A,BND_ROOT_MILL_V_04,PAIR_ROOT_MILL,B_TO_A,Tile,MAT_CASSIA_ROOT,CassiaRoot,MAP08_WARNING_MIN_TWO_CATEGORIES,Context,afb9ae08c64608013f4397eeb83b42c6540954cfac5a4b45591573b49e3a24ae
