scope_kind,scope_id,solid,air,one_way,total,density_permille,policy
"CHUNK_STATE","Active:17,6","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:18,6","40","56","0","96","416","ACTUAL_S_A_O"
"CHUNK_STATE","Active:19,6","41","55","0","96","427","ACTUAL_S_A_O"
"CHUNK_STATE","Active:20,6","39","57","0","96","406","ACTUAL_S_A_O"
"CHUNK_STATE","Active:21,6","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:22,6","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:23,6","34","62","0","96","354","ACTUAL_S_A_O"
"CHUNK_STATE","Active:24,6","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:25,6","43","53","0","96","447","ACTUAL_S_A_O"
"CHUNK_STATE","Active:26,6","61","35","0","96","635","ACTUAL_S_A_O"
"CHUNK_STATE","Active:27,6","61","35","0","96","635","ACTUAL_S_A_O"
"CHUNK_STATE","Active:28,6","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:29,6","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:30,6","54","42","0","96","562","ACTUAL_S_A_O"
"CHUNK_STATE","Active:31,6","59","37","0","96","614","ACTUAL_S_A_O"
"CHUNK_STATE","Active:32,6","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:33,6","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:34,6","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:35,6","61","35","0","96","635","ACTUAL_S_A_O"
"CHUNK_STATE","Active:36,6","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:37,6","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:38,6","60","36","0","96","625","ACTUAL_S_A_O"
"CHUNK_STATE","Active:39,6","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:40,6","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:41,6","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:42,6","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:43,6","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:44,6","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:45,6","62","34","0","96","645","ACTUAL_S_A_O"
"CHUNK_STATE","Active:46,6","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:47,6","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:48,6","62","34","0","96","645","ACTUAL_S_A_O"
"CHUNK_STATE","Active:49,6","66","30","0","96","687","ACTUAL_S_A_O"
"CHUNK_STATE","Active:50,6","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:51,6","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:0,7","38","58","0","96","395","ACTUAL_S_A_O"
"CHUNK_STATE","Active:1,7","45","51","0","96","468","ACTUAL_S_A_O"
"CHUNK_STATE","Active:2,7","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:3,7","46","50","0","96","479","ACTUAL_S_A_O"
"CHUNK_STATE","Active:4,7","45","51","0","96","468","ACTUAL_S_A_O"
"CHUNK_STATE","Active:5,7","42","54","0","96","437","ACTUAL_S_A_O"
"CHUNK_STATE","Active:6,7","50","46","0","96","520","ACTUAL_S_A_O"
"CHUNK_STATE","Active:7,7","46","50","0","96","479","ACTUAL_S_A_O"
"CHUNK_STATE","Active:8,7","46","50","0","96","479","ACTUAL_S_A_O"
"CHUNK_STATE","Active:9,7","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:10,7","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:11,7","49","47","0","96","510","ACTUAL_S_A_O"
"CHUNK_STATE","Active:12,7","43","53","0","96","447","ACTUAL_S_A_O"
"CHUNK_STATE","Active:13,7","44","52","0","96","458","ACTUAL_S_A_O"
"CHUNK_STATE","Active:14,7","50","46","0","96","520","ACTUAL_S_A_O"
"CHUNK_STATE","Active:15,7","45","51","0","96","468","ACTUAL_S_A_O"
"CHUNK_STATE","Active:16,7","42","54","0","96","437","ACTUAL_S_A_O"
"CHUNK_STATE","Active:17,7","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:18,7","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:19,7","44","52","0","96","458","ACTUAL_S_A_O"
"CHUNK_STATE","Active:20,7","39","57","0","96","406","ACTUAL_S_A_O"
"CHUNK_STATE","Active:21,7","43","53","0","96","447","ACTUAL_S_A_O"
"CHUNK_STATE","Active:22,7","38","58","0","96","395","ACTUAL_S_A_O"
"CHUNK_STATE","Active:23,7","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:24,7","59","37","0","96","614","ACTUAL_S_A_O"
"CHUNK_STATE","Active:25,7","45","51","0","96","468","ACTUAL_S_A_O"
"CHUNK_STATE","Active:26,7","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:27,7","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:28,7","61","35","0","96","635","ACTUAL_S_A_O"
"CHUNK_STATE","Active:29,7","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:30,7","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:31,7","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:32,7","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:33,7","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:34,7","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:35,7","61","35","0","96","635","ACTUAL_S_A_O"
"CHUNK_STATE","Active:36,7","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:37,7","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:38,7","62","34","0","96","645","ACTUAL_S_A_O"
"CHUNK_STATE","Active:39,7","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:40,7","54","42","0","96","562","ACTUAL_S_A_O"
"CHUNK_STATE","Active:41,7","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:42,7","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:43,7","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:44,7","60","36","0","96","625","ACTUAL_S_A_O"
"CHUNK_STATE","Active:45,7","49","47","0","96","510","ACTUAL_S_A_O"
"CHUNK_STATE","Active:46,7","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:47,7","67","29","0","96","697","ACTUAL_S_A_O"
"CHUNK_STATE","Active:48,7","64","32","0","96","666","ACTUAL_S_A_O"
"CHUNK_STATE","Active:49,7","62","34","0","96","645","ACTUAL_S_A_O"
"CHUNK_STATE","Active:50,7","60","36","0","96","625","ACTUAL_S_A_O"
"CHUNK_STATE","Active:51,7","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:0,8","41","55","0","96","427","ACTUAL_S_A_O"
"CHUNK_STATE","Active:1,8","54","42","0","96","562","ACTUAL_S_A_O"
"CHUNK_STATE","Active:2,8","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:3,8","45","51","0","96","468","ACTUAL_S_A_O"
"CHUNK_STATE","Active:4,8","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:5,8","39","57","0","96","406","ACTUAL_S_A_O"
"CHUNK_STATE","Active:6,8","49","47","0","96","510","ACTUAL_S_A_O"
"CHUNK_STATE","Active:7,8","38","58","0","96","395","ACTUAL_S_A_O"
"CHUNK_STATE","Active:8,8","35","61","0","96","364","ACTUAL_S_A_O"
"CHUNK_STATE","Active:9,8","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:10,8","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:11,8","37","59","0","96","385","ACTUAL_S_A_O"
"CHUNK_STATE","Active:12,8","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:13,8","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:14,8","44","52","0","96","458","ACTUAL_S_A_O"
"CHUNK_STATE","Active:15,8","46","50","0","96","479","ACTUAL_S_A_O"
"CHUNK_STATE","Active:16,8","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:17,8","54","42","0","96","562","ACTUAL_S_A_O"
"CHUNK_STATE","Active:18,8","37","59","0","96","385","ACTUAL_S_A_O"
"CHUNK_STATE","Active:19,8","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:20,8","34","62","0","96","354","ACTUAL_S_A_O"
"CHUNK_STATE","Active:21,8","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:22,8","51","40","5","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:23,8","51","40","5","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:24,8","46","50","0","96","479","ACTUAL_S_A_O"
"CHUNK_STATE","Active:25,8","37","59","0","96","385","ACTUAL_S_A_O"
"CHUNK_STATE","Active:26,8","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:27,8","61","35","0","96","635","ACTUAL_S_A_O"
"CHUNK_STATE","Active:28,8","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:29,8","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:30,8","60","36","0","96","625","ACTUAL_S_A_O"
"CHUNK_STATE","Active:31,8","59","37","0","96","614","ACTUAL_S_A_O"
"CHUNK_STATE","Active:32,8","61","35","0","96","635","ACTUAL_S_A_O"
"CHUNK_STATE","Active:33,8","59","37","0","96","614","ACTUAL_S_A_O"
"CHUNK_STATE","Active:34,8","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:35,8","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:36,8","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:37,8","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:38,8","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:39,8","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:40,8","54","42","0","96","562","ACTUAL_S_A_O"
"CHUNK_STATE","Active:41,8","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:42,8","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:43,8","59","37","0","96","614","ACTUAL_S_A_O"
"CHUNK_STATE","Active:44,8","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:45,8","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:46,8","68","28","0","96","708","ACTUAL_S_A_O"
"CHUNK_STATE","Active:47,8","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:48,8","59","37","0","96","614","ACTUAL_S_A_O"
"CHUNK_STATE","Active:49,8","62","34","0","96","645","ACTUAL_S_A_O"
"CHUNK_STATE","Active:50,8","68","28","0","96","708","ACTUAL_S_A_O"
"CHUNK_STATE","Active:51,8","64","32","0","96","666","ACTUAL_S_A_O"
"CHUNK_STATE","Active:0,9","39","57","0","96","406","ACTUAL_S_A_O"
"CHUNK_STATE","Active:1,9","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:2,9","43","53","0","96","447","ACTUAL_S_A_O"
"CHUNK_STATE","Active:3,9","41","55","0","96","427","ACTUAL_S_A_O"
"CHUNK_STATE","Active:4,9","45","51","0","96","468","ACTUAL_S_A_O"
"CHUNK_STATE","Active:5,9","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:6,9","50","46","0","96","520","ACTUAL_S_A_O"
"CHUNK_STATE","Active:7,9","45","51","0","96","468","ACTUAL_S_A_O"
"CHUNK_STATE","Active:8,9","45","51","0","96","468","ACTUAL_S_A_O"
"CHUNK_STATE","Active:9,9","46","50","0","96","479","ACTUAL_S_A_O"
"CHUNK_STATE","Active:10,9","46","50","0","96","479","ACTUAL_S_A_O"
"CHUNK_STATE","Active:11,9","31","65","0","96","322","ACTUAL_S_A_O"
"CHUNK_STATE","Active:12,9","50","46","0","96","520","ACTUAL_S_A_O"
"CHUNK_STATE","Active:13,9","43","53","0","96","447","ACTUAL_S_A_O"
"CHUNK_STATE","Active:14,9","41","55","0","96","427","ACTUAL_S_A_O"
"CHUNK_STATE","Active:15,9","38","58","0","96","395","ACTUAL_S_A_O"
"CHUNK_STATE","Active:16,9","45","51","0","96","468","ACTUAL_S_A_O"
"CHUNK_STATE","Active:17,9","35","61","0","96","364","ACTUAL_S_A_O"
"CHUNK_STATE","Active:18,9","43","53","0","96","447","ACTUAL_S_A_O"
"CHUNK_STATE","Active:19,9","49","47","0","96","510","ACTUAL_S_A_O"
"CHUNK_STATE","Active:20,9","44","52","0","96","458","ACTUAL_S_A_O"
"CHUNK_STATE","Active:21,9","44","52","0","96","458","ACTUAL_S_A_O"
"CHUNK_STATE","Active:22,9","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:23,9","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:24,9","45","51","0","96","468","ACTUAL_S_A_O"
"CHUNK_STATE","Active:25,9","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:26,9","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:27,9","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:28,9","54","42","0","96","562","ACTUAL_S_A_O"
"CHUNK_STATE","Active:29,9","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:30,9","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:31,9","61","35","0","96","635","ACTUAL_S_A_O"
"CHUNK_STATE","Active:32,9","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:33,9","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:34,9","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:35,9","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:36,9","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:37,9","54","42","0","96","562","ACTUAL_S_A_O"
"CHUNK_STATE","Active:38,9","62","34","0","96","645","ACTUAL_S_A_O"
"CHUNK_STATE","Active:39,9","60","36","0","96","625","ACTUAL_S_A_O"
"CHUNK_STATE","Active:40,9","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:41,9","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:42,9","74","22","0","96","770","ACTUAL_S_A_O"
"CHUNK_STATE","Active:43,9","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:44,9","54","42","0","96","562","ACTUAL_S_A_O"
"CHUNK_STATE","Active:45,9","67","29","0","96","697","ACTUAL_S_A_O"
"CHUNK_STATE","Active:46,9","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:47,9","64","32","0","96","666","ACTUAL_S_A_O"
"CHUNK_STATE","Active:48,9","49","47","0","96","510","ACTUAL_S_A_O"
"CHUNK_STATE","Active:49,9","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:50,9","61","35","0","96","635","ACTUAL_S_A_O"
"CHUNK_STATE","Active:51,9","61","35","0","96","635","ACTUAL_S_A_O"
"CHUNK_STATE","Active:0,10","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:1,10","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:2,10","38","58","0","96","395","ACTUAL_S_A_O"
"CHUNK_STATE","Active:3,10","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:4,10","46","50","0","96","479","ACTUAL_S_A_O"
"CHUNK_STATE","Active:5,10","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:6,10","38","58","0","96","395","ACTUAL_S_A_O"
"CHUNK_STATE","Active:7,10","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:8,10","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:9,10","46","50","0","96","479","ACTUAL_S_A_O"
"CHUNK_STATE","Active:10,10","42","54","0","96","437","ACTUAL_S_A_O"
"CHUNK_STATE","Active:11,10","36","60","0","96","375","ACTUAL_S_A_O"
"CHUNK_STATE","Active:12,10","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:13,10","41","55","0","96","427","ACTUAL_S_A_O"
"CHUNK_STATE","Active:14,10","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:15,10","37","59","0","96","385","ACTUAL_S_A_O"
"CHUNK_STATE","Active:16,10","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:17,10","37","59","0","96","385","ACTUAL_S_A_O"
"CHUNK_STATE","Active:18,10","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:19,10","50","46","0","96","520","ACTUAL_S_A_O"
"CHUNK_STATE","Active:20,10","36","60","0","96","375","ACTUAL_S_A_O"
"CHUNK_STATE","Active:21,10","40","56","0","96","416","ACTUAL_S_A_O"
"CHUNK_STATE","Active:22,10","38","58","0","96","395","ACTUAL_S_A_O"
"CHUNK_STATE","Active:23,10","44","52","0","96","458","ACTUAL_S_A_O"
"CHUNK_STATE","Active:24,10","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:25,10","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:26,10","61","35","0","96","635","ACTUAL_S_A_O"
"CHUNK_STATE","Active:27,10","61","35","0","96","635","ACTUAL_S_A_O"
"CHUNK_STATE","Active:28,10","59","37","0","96","614","ACTUAL_S_A_O"
"CHUNK_STATE","Active:29,10","66","30","0","96","687","ACTUAL_S_A_O"
"CHUNK_STATE","Active:30,10","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:31,10","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:32,10","61","35","0","96","635","ACTUAL_S_A_O"
"CHUNK_STATE","Active:33,10","59","37","0","96","614","ACTUAL_S_A_O"
"CHUNK_STATE","Active:34,10","50","46","0","96","520","ACTUAL_S_A_O"
"CHUNK_STATE","Active:35,10","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:36,10","62","34","0","96","645","ACTUAL_S_A_O"
"CHUNK_STATE","Active:37,10","62","34","0","96","645","ACTUAL_S_A_O"
"CHUNK_STATE","Active:38,10","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:39,10","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:40,10","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:41,10","65","31","0","96","677","ACTUAL_S_A_O"
"CHUNK_STATE","Active:42,10","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:43,10","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:44,10","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:45,10","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:46,10","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:47,10","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:48,10","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:49,10","67","29","0","96","697","ACTUAL_S_A_O"
"CHUNK_STATE","Active:50,10","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:51,10","60","36","0","96","625","ACTUAL_S_A_O"
"CHUNK_STATE","Active:0,11","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:1,11","42","54","0","96","437","ACTUAL_S_A_O"
"CHUNK_STATE","Active:2,11","49","47","0","96","510","ACTUAL_S_A_O"
"CHUNK_STATE","Active:3,11","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:4,11","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:5,11","42","54","0","96","437","ACTUAL_S_A_O"
"CHUNK_STATE","Active:6,11","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:7,11","44","52","0","96","458","ACTUAL_S_A_O"
"CHUNK_STATE","Active:8,11","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:9,11","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:10,11","40","56","0","96","416","ACTUAL_S_A_O"
"CHUNK_STATE","Active:11,11","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:12,11","44","52","0","96","458","ACTUAL_S_A_O"
"CHUNK_STATE","Active:13,11","44","52","0","96","458","ACTUAL_S_A_O"
"CHUNK_STATE","Active:14,11","40","56","0","96","416","ACTUAL_S_A_O"
"CHUNK_STATE","Active:15,11","46","50","0","96","479","ACTUAL_S_A_O"
"CHUNK_STATE","Active:16,11","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:17,11","42","54","0","96","437","ACTUAL_S_A_O"
"CHUNK_STATE","Active:18,11","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:19,11","46","50","0","96","479","ACTUAL_S_A_O"
"CHUNK_STATE","Active:20,11","50","46","0","96","520","ACTUAL_S_A_O"
"CHUNK_STATE","Active:21,11","50","46","0","96","520","ACTUAL_S_A_O"
"CHUNK_STATE","Active:22,11","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:23,11","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:24,11","50","46","0","96","520","ACTUAL_S_A_O"
"CHUNK_STATE","Active:25,11","45","51","0","96","468","ACTUAL_S_A_O"
"CHUNK_STATE","Active:26,11","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:27,11","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:28,11","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:29,11","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:30,11","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:31,11","61","35","0","96","635","ACTUAL_S_A_O"
"CHUNK_STATE","Active:32,11","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:33,11","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:34,11","59","37","0","96","614","ACTUAL_S_A_O"
"CHUNK_STATE","Active:35,11","65","31","0","96","677","ACTUAL_S_A_O"
"CHUNK_STATE","Active:36,11","49","47","0","96","510","ACTUAL_S_A_O"
"CHUNK_STATE","Active:37,11","58","38","0","96","604","ACTUAL_S_A_O"
"CHUNK_STATE","Active:38,11","50","46","0","96","520","ACTUAL_S_A_O"
"CHUNK_STATE","Active:39,11","64","32","0","96","666","ACTUAL_S_A_O"
"CHUNK_STATE","Active:40,11","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:41,11","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:42,11","65","31","0","96","677","ACTUAL_S_A_O"
"CHUNK_STATE","Active:43,11","48","48","0","96","500","ACTUAL_S_A_O"
"CHUNK_STATE","Active:44,11","55","41","0","96","572","ACTUAL_S_A_O"
"CHUNK_STATE","Active:45,11","62","34","0","96","645","ACTUAL_S_A_O"
"CHUNK_STATE","Active:46,11","62","34","0","96","645","ACTUAL_S_A_O"
"CHUNK_STATE","Active:47,11","63","33","0","96","656","ACTUAL_S_A_O"
"CHUNK_STATE","Active:48,11","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:49,11","59","37","0","96","614","ACTUAL_S_A_O"
"CHUNK_STATE","Active:50,11","62","34","0","96","645","ACTUAL_S_A_O"
"CHUNK_STATE","Active:51,11","56","40","0","96","583","ACTUAL_S_A_O"
"CHUNK_STATE","Active:0,12","33","63","0","96","343","ACTUAL_S_A_O"
"CHUNK_STATE","Active:1,12","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:2,12","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:3,12","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:4,12","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:5,12","38","58","0","96","395","ACTUAL_S_A_O"
"CHUNK_STATE","Active:6,12","52","44","0","96","541","ACTUAL_S_A_O"
"CHUNK_STATE","Active:7,12","44","52","0","96","458","ACTUAL_S_A_O"
"CHUNK_STATE","Active:8,12","42","54","0","96","437","ACTUAL_S_A_O"
"CHUNK_STATE","Active:9,12","49","47","0","96","510","ACTUAL_S_A_O"
"CHUNK_STATE","Active:10,12","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:11,12","51","45","0","96","531","ACTUAL_S_A_O"
"CHUNK_STATE","Active:12,12","44","52","0","96","458","ACTUAL_S_A_O"
"CHUNK_STATE","Active:13,12","43","53","0","96","447","ACTUAL_S_A_O"
"CHUNK_STATE","Active:14,12","53","43","0","96","552","ACTUAL_S_A_O"
"CHUNK_STATE","Active:15,12","38","58","0","96","395","ACTUAL_S_A_O"
"CHUNK_STATE","Active:16,12","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:17,12","46","50","0","96","479","ACTUAL_S_A_O"
"CHUNK_STATE","Active:18,12","45","51","0","96","468","ACTUAL_S_A_O"
"CHUNK_STATE","Active:19,12","45","51","0","96","468","ACTUAL_S_A_O"
"CHUNK_STATE","Active:20,12","44","52","0","96","458","ACTUAL_S_A_O"
"CHUNK_STATE","Active:21,12","49","47","0","96","510","ACTUAL_S_A_O"
"CHUNK_STATE","Active:22,12","45","51","0","96","468","ACTUAL_S_A_O"
"CHUNK_STATE","Active:23,12","47","49","0","96","489","ACTUAL_S_A_O"
"CHUNK_STATE","Active:24,12","39","57","0","96","406","ACTUAL_S_A_O"
"CHUNK_STATE","Active:25,12","34","62","0","96","354","ACTUAL_S_A_O"
"CHUNK_STATE","Active:26,12","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:27,12","44","52","0","96","458","ACTUAL_S_A_O"
"CHUNK_STATE","Active:28,12","54","42","0","96","562","ACTUAL_S_A_O"
"CHUNK_STATE","Active:29,12","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:30,12","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:31,12","60","36","0","96","625","ACTUAL_S_A_O"
"CHUNK_STATE","Active:32,12","61","35","0","96","635","ACTUAL_S_A_O"
"CHUNK_STATE","Active:33,12","57","39","0","96","593","ACTUAL_S_A_O"
"CHUNK_STATE","Active:34,12","56","40","0","96","583","ACTUAL_S_A_O"
