layer_index,layer_name,x,y,value
0,BIOME,45,15,AbandonedMill
0,BIOME,46,15,AbandonedMill
0,BIOME,47,15,AbandonedMill
0,BIOME,0,16,MoonDough
0,BIOME,1,16,MoonDough
0,BIOME,2,16,MoonDough
0,BIOME,3,16,MoonDough
0,BIOME,4,16,MoonDough
0,BIOME,5,16,MoonDough
0,BIOME,6,16,MoonDough
0,BIOME,7,16,MoonDough
0,BIOME,8,16,MoonDough
0,BIOME,9,16,MoonDough
0,BIOME,10,16,MoonDough
0,BIOME,11,16,MoonDough
0,BIOME,12,16,MoonCrater
0,BIOME,13,16,MoonCrater
0,BIOME,14,16,MoonCrater
0,BIOME,15,16,MoonCrater
0,BIOME,16,16,MoonCrater
0,BIOME,17,16,MoonCrater
0,BIOME,18,16,MoonCrater
0,BIOME,19,16,MoonCrater
0,BIOME,20,16,MoonCrater
0,BIOME,21,16,MoonCrater
0,BIOME,22,16,MoonCrater
0,BIOME,23,16,MoonCrater
0,BIOME,24,16,CassiaRoot
0,BIOME,25,16,CassiaRoot
0,BIOME,26,16,CassiaRoot
0,BIOME,27,16,CassiaRoot
0,BIOME,28,16,CassiaRoot
0,BIOME,29,16,CassiaRoot
0,BIOME,30,16,CassiaRoot
0,BIOME,31,16,CassiaRoot
0,BIOME,32,16,CassiaRoot
0,BIOME,33,16,CassiaRoot
0,BIOME,34,16,CassiaRoot
0,BIOME,35,16,CassiaRoot
0,BIOME,36,16,AbandonedMill
0,BIOME,37,16,AbandonedMill
0,BIOME,38,16,AbandonedMill
0,BIOME,39,16,AbandonedMill
0,BIOME,40,16,AbandonedMill
0,BIOME,41,16,AbandonedMill
0,BIOME,42,16,AbandonedMill
0,BIOME,43,16,AbandonedMill
0,BIOME,44,16,AbandonedMill
0,BIOME,45,16,AbandonedMill
0,BIOME,46,16,AbandonedMill
0,BIOME,47,16,AbandonedMill
0,BIOME,0,17,MoonDough
0,BIOME,1,17,MoonDough
0,BIOME,2,17,MoonDough
0,BIOME,3,17,MoonDough
0,BIOME,4,17,MoonDough
0,BIOME,5,17,MoonDough
0,BIOME,6,17,MoonDough
0,BIOME,7,17,MoonDough
0,BIOME,8,17,MoonDough
0,BIOME,9,17,MoonDough
0,BIOME,10,17,MoonDough
0,BIOME,11,17,MoonDough
0,BIOME,12,17,MoonCrater
0,BIOME,13,17,MoonCrater
0,BIOME,14,17,MoonCrater
0,BIOME,15,17,MoonCrater
0,BIOME,16,17,MoonCrater
0,BIOME,17,17,MoonCrater
0,BIOME,18,17,MoonCrater
0,BIOME,19,17,MoonCrater
0,BIOME,20,17,MoonCrater
0,BIOME,21,17,MoonCrater
0,BIOME,22,17,MoonCrater
0,BIOME,23,17,MoonCrater
0,BIOME,24,17,CassiaRoot
0,BIOME,25,17,CassiaRoot
0,BIOME,26,17,CassiaRoot
0,BIOME,27,17,CassiaRoot
0,BIOME,28,17,CassiaRoot
0,BIOME,29,17,CassiaRoot
0,BIOME,30,17,CassiaRoot
0,BIOME,31,17,CassiaRoot
0,BIOME,32,17,CassiaRoot
0,BIOME,33,17,CassiaRoot
0,BIOME,34,17,CassiaRoot
0,BIOME,35,17,CassiaRoot
0,BIOME,36,17,AbandonedMill
0,BIOME,37,17,AbandonedMill
0,BIOME,38,17,AbandonedMill
0,BIOME,39,17,AbandonedMill
0,BIOME,40,17,AbandonedMill
0,BIOME,41,17,AbandonedMill
0,BIOME,42,17,AbandonedMill
0,BIOME,43,17,AbandonedMill
0,BIOME,44,17,AbandonedMill
0,BIOME,45,17,AbandonedMill
0,BIOME,46,17,AbandonedMill
0,BIOME,47,17,AbandonedMill
0,BIOME,0,18,MoonDough
0,BIOME,1,18,MoonDough
0,BIOME,2,18,MoonDough
0,BIOME,3,18,MoonDough
0,BIOME,4,18,MoonDough
0,BIOME,5,18,MoonDough
0,BIOME,6,18,MoonDough
0,BIOME,7,18,MoonDough
0,BIOME,8,18,MoonDough
0,BIOME,9,18,MoonDough
0,BIOME,10,18,MoonDough
0,BIOME,11,18,MoonDough
0,BIOME,12,18,MoonCrater
0,BIOME,13,18,MoonCrater
0,BIOME,14,18,MoonCrater
0,BIOME,15,18,MoonCrater
0,BIOME,16,18,MoonCrater
0,BIOME,17,18,MoonCrater
0,BIOME,18,18,MoonCrater
0,BIOME,19,18,MoonCrater
0,BIOME,20,18,MoonCrater
0,BIOME,21,18,MoonCrater
0,BIOME,22,18,MoonCrater
0,BIOME,23,18,MoonCrater
0,BIOME,24,18,CassiaRoot
0,BIOME,25,18,CassiaRoot
0,BIOME,26,18,CassiaRoot
0,BIOME,27,18,CassiaRoot
0,BIOME,28,18,CassiaRoot
0,BIOME,29,18,CassiaRoot
0,BIOME,30,18,CassiaRoot
0,BIOME,31,18,CassiaRoot
0,BIOME,32,18,CassiaRoot
0,BIOME,33,18,CassiaRoot
0,BIOME,34,18,CassiaRoot
0,BIOME,35,18,CassiaRoot
0,BIOME,36,18,AbandonedMill
0,BIOME,37,18,AbandonedMill
0,BIOME,38,18,AbandonedMill
0,BIOME,39,18,AbandonedMill
0,BIOME,40,18,AbandonedMill
0,BIOME,41,18,AbandonedMill
0,BIOME,42,18,AbandonedMill
0,BIOME,43,18,AbandonedMill
0,BIOME,44,18,AbandonedMill
0,BIOME,45,18,AbandonedMill
0,BIOME,46,18,AbandonedMill
0,BIOME,47,18,AbandonedMill
0,BIOME,0,19,MoonDough
0,BIOME,1,19,MoonDough
0,BIOME,2,19,MoonDough
0,BIOME,3,19,MoonDough
0,BIOME,4,19,MoonDough
0,BIOME,5,19,MoonDough
0,BIOME,6,19,MoonDough
0,BIOME,7,19,MoonDough
0,BIOME,8,19,MoonDough
0,BIOME,9,19,MoonDough
0,BIOME,10,19,MoonDough
0,BIOME,11,19,MoonDough
0,BIOME,12,19,MoonCrater
0,BIOME,13,19,MoonCrater
0,BIOME,14,19,MoonCrater
0,BIOME,15,19,MoonCrater
0,BIOME,16,19,MoonCrater
0,BIOME,17,19,MoonCrater
0,BIOME,18,19,MoonCrater
0,BIOME,19,19,MoonCrater
0,BIOME,20,19,MoonCrater
0,BIOME,21,19,MoonCrater
0,BIOME,22,19,MoonCrater
0,BIOME,23,19,MoonCrater
0,BIOME,24,19,CassiaRoot
0,BIOME,25,19,CassiaRoot
0,BIOME,26,19,CassiaRoot
0,BIOME,27,19,CassiaRoot
0,BIOME,28,19,CassiaRoot
0,BIOME,29,19,CassiaRoot
0,BIOME,30,19,CassiaRoot
0,BIOME,31,19,CassiaRoot
0,BIOME,32,19,CassiaRoot
0,BIOME,33,19,CassiaRoot
0,BIOME,34,19,CassiaRoot
0,BIOME,35,19,CassiaRoot
0,BIOME,36,19,AbandonedMill
0,BIOME,37,19,AbandonedMill
0,BIOME,38,19,AbandonedMill
0,BIOME,39,19,AbandonedMill
0,BIOME,40,19,AbandonedMill
0,BIOME,41,19,AbandonedMill
0,BIOME,42,19,AbandonedMill
0,BIOME,43,19,AbandonedMill
0,BIOME,44,19,AbandonedMill
0,BIOME,45,19,AbandonedMill
0,BIOME,46,19,AbandonedMill
0,BIOME,47,19,AbandonedMill
0,BIOME,0,20,MoonDough
0,BIOME,1,20,MoonDough
0,BIOME,2,20,MoonDough
0,BIOME,3,20,MoonDough
0,BIOME,4,20,MoonDough
0,BIOME,5,20,MoonDough
0,BIOME,6,20,MoonDough
0,BIOME,7,20,MoonDough
0,BIOME,8,20,MoonDough
0,BIOME,9,20,MoonDough
0,BIOME,10,20,MoonDough
0,BIOME,11,20,MoonDough
0,BIOME,12,20,MoonCrater
0,BIOME,13,20,MoonCrater
0,BIOME,14,20,MoonCrater
0,BIOME,15,20,MoonCrater
0,BIOME,16,20,MoonCrater
0,BIOME,17,20,MoonCrater
0,BIOME,18,20,MoonCrater
0,BIOME,19,20,MoonCrater
0,BIOME,20,20,MoonCrater
0,BIOME,21,20,MoonCrater
0,BIOME,22,20,MoonCrater
0,BIOME,23,20,MoonCrater
0,BIOME,24,20,CassiaRoot
0,BIOME,25,20,CassiaRoot
0,BIOME,26,20,CassiaRoot
0,BIOME,27,20,CassiaRoot
0,BIOME,28,20,CassiaRoot
0,BIOME,29,20,CassiaRoot
0,BIOME,30,20,CassiaRoot
0,BIOME,31,20,CassiaRoot
0,BIOME,32,20,CassiaRoot
0,BIOME,33,20,CassiaRoot
0,BIOME,34,20,CassiaRoot
0,BIOME,35,20,CassiaRoot
0,BIOME,36,20,AbandonedMill
0,BIOME,37,20,AbandonedMill
0,BIOME,38,20,AbandonedMill
0,BIOME,39,20,AbandonedMill
0,BIOME,40,20,AbandonedMill
0,BIOME,41,20,AbandonedMill
0,BIOME,42,20,AbandonedMill
0,BIOME,43,20,AbandonedMill
0,BIOME,44,20,AbandonedMill
0,BIOME,45,20,AbandonedMill
0,BIOME,46,20,AbandonedMill
0,BIOME,47,20,AbandonedMill
0,BIOME,0,21,MoonDough
0,BIOME,1,21,MoonDough
0,BIOME,2,21,MoonDough
0,BIOME,3,21,MoonDough
0,BIOME,4,21,MoonDough
0,BIOME,5,21,MoonDough
0,BIOME,6,21,MoonDough
0,BIOME,7,21,MoonDough
0,BIOME,8,21,MoonDough
0,BIOME,9,21,MoonDough
0,BIOME,10,21,MoonDough
0,BIOME,11,21,MoonDough
0,BIOME,12,21,MoonCrater
0,BIOME,13,21,MoonCrater
0,BIOME,14,21,MoonCrater
0,BIOME,15,21,MoonCrater
0,BIOME,16,21,MoonCrater
0,BIOME,17,21,MoonCrater
0,BIOME,18,21,MoonCrater
0,BIOME,19,21,MoonCrater
0,BIOME,20,21,MoonCrater
0,BIOME,21,21,MoonCrater
0,BIOME,22,21,MoonCrater
0,BIOME,23,21,MoonCrater
0,BIOME,24,21,CassiaRoot
0,BIOME,25,21,CassiaRoot
0,BIOME,26,21,CassiaRoot
0,BIOME,27,21,CassiaRoot
0,BIOME,28,21,CassiaRoot
0,BIOME,29,21,CassiaRoot
0,BIOME,30,21,CassiaRoot
0,BIOME,31,21,CassiaRoot
0,BIOME,32,21,CassiaRoot
0,BIOME,33,21,CassiaRoot
0,BIOME,34,21,CassiaRoot
0,BIOME,35,21,CassiaRoot
0,BIOME,36,21,AbandonedMill
0,BIOME,37,21,AbandonedMill
0,BIOME,38,21,AbandonedMill
0,BIOME,39,21,AbandonedMill
0,BIOME,40,21,AbandonedMill
0,BIOME,41,21,AbandonedMill
0,BIOME,42,21,AbandonedMill
0,BIOME,43,21,AbandonedMill
0,BIOME,44,21,AbandonedMill
0,BIOME,45,21,AbandonedMill
0,BIOME,46,21,AbandonedMill
0,BIOME,47,21,AbandonedMill
0,BIOME,0,22,MoonDough
0,BIOME,1,22,MoonDough
0,BIOME,2,22,MoonDough
0,BIOME,3,22,MoonDough
0,BIOME,4,22,MoonDough
0,BIOME,5,22,MoonDough
0,BIOME,6,22,MoonDough
0,BIOME,7,22,MoonDough
0,BIOME,8,22,MoonDough
0,BIOME,9,22,MoonDough
0,BIOME,10,22,MoonDough
0,BIOME,11,22,MoonDough
0,BIOME,12,22,MoonCrater
0,BIOME,13,22,MoonCrater
0,BIOME,14,22,MoonCrater
0,BIOME,15,22,MoonCrater
0,BIOME,16,22,MoonCrater
0,BIOME,17,22,MoonCrater
0,BIOME,18,22,MoonCrater
0,BIOME,19,22,MoonCrater
0,BIOME,20,22,MoonCrater
0,BIOME,21,22,MoonCrater
0,BIOME,22,22,MoonCrater
0,BIOME,23,22,MoonCrater
0,BIOME,24,22,CassiaRoot
0,BIOME,25,22,CassiaRoot
0,BIOME,26,22,CassiaRoot
0,BIOME,27,22,CassiaRoot
0,BIOME,28,22,CassiaRoot
0,BIOME,29,22,CassiaRoot
0,BIOME,30,22,CassiaRoot
0,BIOME,31,22,CassiaRoot
0,BIOME,32,22,CassiaRoot
0,BIOME,33,22,CassiaRoot
0,BIOME,34,22,CassiaRoot
0,BIOME,35,22,CassiaRoot
0,BIOME,36,22,AbandonedMill
0,BIOME,37,22,AbandonedMill
0,BIOME,38,22,AbandonedMill
0,BIOME,39,22,AbandonedMill
0,BIOME,40,22,AbandonedMill
0,BIOME,41,22,AbandonedMill
0,BIOME,42,22,AbandonedMill
0,BIOME,43,22,AbandonedMill
0,BIOME,44,22,AbandonedMill
0,BIOME,45,22,AbandonedMill
0,BIOME,46,22,AbandonedMill
0,BIOME,47,22,AbandonedMill
0,BIOME,0,23,MoonDough
0,BIOME,1,23,MoonDough
0,BIOME,2,23,MoonDough
0,BIOME,3,23,MoonDough
0,BIOME,4,23,MoonDough
0,BIOME,5,23,MoonDough
0,BIOME,6,23,MoonDough
0,BIOME,7,23,MoonDough
0,BIOME,8,23,MoonDough
0,BIOME,9,23,MoonDough
0,BIOME,10,23,MoonDough
0,BIOME,11,23,MoonDough
0,BIOME,12,23,MoonCrater
0,BIOME,13,23,MoonCrater
0,BIOME,14,23,MoonCrater
0,BIOME,15,23,MoonCrater
0,BIOME,16,23,MoonCrater
0,BIOME,17,23,MoonCrater
0,BIOME,18,23,MoonCrater
0,BIOME,19,23,MoonCrater
0,BIOME,20,23,MoonCrater
0,BIOME,21,23,MoonCrater
0,BIOME,22,23,MoonCrater
0,BIOME,23,23,MoonCrater
0,BIOME,24,23,CassiaRoot
0,BIOME,25,23,CassiaRoot
0,BIOME,26,23,CassiaRoot
0,BIOME,27,23,CassiaRoot
0,BIOME,28,23,CassiaRoot
0,BIOME,29,23,CassiaRoot
0,BIOME,30,23,CassiaRoot
0,BIOME,31,23,CassiaRoot
0,BIOME,32,23,CassiaRoot
0,BIOME,33,23,CassiaRoot
0,BIOME,34,23,CassiaRoot
0,BIOME,35,23,CassiaRoot
0,BIOME,36,23,AbandonedMill
0,BIOME,37,23,AbandonedMill
0,BIOME,38,23,AbandonedMill
0,BIOME,39,23,AbandonedMill
0,BIOME,40,23,AbandonedMill
0,BIOME,41,23,AbandonedMill
0,BIOME,42,23,AbandonedMill
0,BIOME,43,23,AbandonedMill
0,BIOME,44,23,AbandonedMill
0,BIOME,45,23,AbandonedMill
0,BIOME,46,23,AbandonedMill
0,BIOME,47,23,AbandonedMill
0,BIOME,0,24,MoonDough
0,BIOME,1,24,MoonDough
0,BIOME,2,24,MoonDough
0,BIOME,3,24,MoonDough
0,BIOME,4,24,MoonDough
0,BIOME,5,24,MoonDough
0,BIOME,6,24,MoonDough
0,BIOME,7,24,MoonDough
0,BIOME,8,24,MoonDough
0,BIOME,9,24,MoonDough
0,BIOME,10,24,MoonDough
0,BIOME,11,24,MoonDough
0,BIOME,12,24,MoonCrater
0,BIOME,13,24,MoonCrater
0,BIOME,14,24,MoonCrater
0,BIOME,15,24,MoonCrater
0,BIOME,16,24,MoonCrater
0,BIOME,17,24,MoonCrater
0,BIOME,18,24,MoonCrater
0,BIOME,19,24,MoonCrater
0,BIOME,20,24,MoonCrater
0,BIOME,21,24,MoonCrater
0,BIOME,22,24,MoonCrater
0,BIOME,23,24,MoonCrater
0,BIOME,24,24,CassiaRoot
0,BIOME,25,24,CassiaRoot
0,BIOME,26,24,CassiaRoot
0,BIOME,27,24,CassiaRoot
0,BIOME,28,24,CassiaRoot
0,BIOME,29,24,CassiaRoot
0,BIOME,30,24,CassiaRoot
0,BIOME,31,24,CassiaRoot
0,BIOME,32,24,CassiaRoot
0,BIOME,33,24,CassiaRoot
0,BIOME,34,24,CassiaRoot
0,BIOME,35,24,CassiaRoot
0,BIOME,36,24,AbandonedMill
0,BIOME,37,24,AbandonedMill
0,BIOME,38,24,AbandonedMill
0,BIOME,39,24,AbandonedMill
0,BIOME,40,24,AbandonedMill
0,BIOME,41,24,AbandonedMill
0,BIOME,42,24,AbandonedMill
0,BIOME,43,24,AbandonedMill
0,BIOME,44,24,AbandonedMill
0,BIOME,45,24,AbandonedMill
0,BIOME,46,24,AbandonedMill
0,BIOME,47,24,AbandonedMill
0,BIOME,0,25,MoonDough
0,BIOME,1,25,MoonDough
0,BIOME,2,25,MoonDough
0,BIOME,3,25,MoonDough
0,BIOME,4,25,MoonDough
0,BIOME,5,25,MoonDough
0,BIOME,6,25,MoonDough
0,BIOME,7,25,MoonDough
0,BIOME,8,25,MoonDough
0,BIOME,9,25,MoonDough
0,BIOME,10,25,MoonDough
0,BIOME,11,25,MoonDough
0,BIOME,12,25,MoonCrater
0,BIOME,13,25,MoonCrater
0,BIOME,14,25,MoonCrater
0,BIOME,15,25,MoonCrater
0,BIOME,16,25,MoonCrater
0,BIOME,17,25,MoonCrater
0,BIOME,18,25,MoonCrater
0,BIOME,19,25,MoonCrater
0,BIOME,20,25,MoonCrater
0,BIOME,21,25,MoonCrater
0,BIOME,22,25,MoonCrater
0,BIOME,23,25,MoonCrater
0,BIOME,24,25,CassiaRoot
0,BIOME,25,25,CassiaRoot
0,BIOME,26,25,CassiaRoot
0,BIOME,27,25,CassiaRoot
0,BIOME,28,25,CassiaRoot
0,BIOME,29,25,CassiaRoot
0,BIOME,30,25,CassiaRoot
0,BIOME,31,25,CassiaRoot
0,BIOME,32,25,CassiaRoot
0,BIOME,33,25,CassiaRoot
0,BIOME,34,25,CassiaRoot
0,BIOME,35,25,CassiaRoot
0,BIOME,36,25,AbandonedMill
0,BIOME,37,25,AbandonedMill
0,BIOME,38,25,AbandonedMill
0,BIOME,39,25,AbandonedMill
0,BIOME,40,25,AbandonedMill
0,BIOME,41,25,AbandonedMill
0,BIOME,42,25,AbandonedMill
0,BIOME,43,25,AbandonedMill
0,BIOME,44,25,AbandonedMill
0,BIOME,45,25,AbandonedMill
0,BIOME,46,25,AbandonedMill
0,BIOME,47,25,AbandonedMill
0,BIOME,0,26,MoonDough
0,BIOME,1,26,MoonDough
0,BIOME,2,26,MoonDough
0,BIOME,3,26,MoonDough
0,BIOME,4,26,MoonDough
0,BIOME,5,26,MoonDough
0,BIOME,6,26,MoonDough
0,BIOME,7,26,MoonDough
0,BIOME,8,26,MoonDough
0,BIOME,9,26,MoonDough
0,BIOME,10,26,MoonDough
0,BIOME,11,26,MoonDough
0,BIOME,12,26,MoonCrater
0,BIOME,13,26,MoonCrater
0,BIOME,14,26,MoonCrater
0,BIOME,15,26,MoonCrater
0,BIOME,16,26,MoonCrater
0,BIOME,17,26,MoonCrater
0,BIOME,18,26,MoonCrater
0,BIOME,19,26,MoonCrater
0,BIOME,20,26,MoonCrater
0,BIOME,21,26,MoonCrater
0,BIOME,22,26,MoonCrater
0,BIOME,23,26,MoonCrater
0,BIOME,24,26,CassiaRoot
0,BIOME,25,26,CassiaRoot
0,BIOME,26,26,CassiaRoot
0,BIOME,27,26,CassiaRoot
0,BIOME,28,26,CassiaRoot
0,BIOME,29,26,CassiaRoot
0,BIOME,30,26,CassiaRoot
0,BIOME,31,26,CassiaRoot
0,BIOME,32,26,CassiaRoot
0,BIOME,33,26,CassiaRoot
0,BIOME,34,26,CassiaRoot
0,BIOME,35,26,CassiaRoot
0,BIOME,36,26,AbandonedMill
0,BIOME,37,26,AbandonedMill
0,BIOME,38,26,AbandonedMill
0,BIOME,39,26,AbandonedMill
0,BIOME,40,26,AbandonedMill
0,BIOME,41,26,AbandonedMill
0,BIOME,42,26,AbandonedMill
0,BIOME,43,26,AbandonedMill
0,BIOME,44,26,AbandonedMill
0,BIOME,45,26,AbandonedMill
0,BIOME,46,26,AbandonedMill
0,BIOME,47,26,AbandonedMill
0,BIOME,0,27,MoonDough
0,BIOME,1,27,MoonDough
0,BIOME,2,27,MoonDough
0,BIOME,3,27,MoonDough
0,BIOME,4,27,MoonDough
0,BIOME,5,27,MoonDough
0,BIOME,6,27,MoonDough
0,BIOME,7,27,MoonDough
0,BIOME,8,27,MoonDough
0,BIOME,9,27,MoonDough
0,BIOME,10,27,MoonDough
0,BIOME,11,27,MoonDough
0,BIOME,12,27,MoonCrater
0,BIOME,13,27,MoonCrater
0,BIOME,14,27,MoonCrater
0,BIOME,15,27,MoonCrater
0,BIOME,16,27,MoonCrater
0,BIOME,17,27,MoonCrater
0,BIOME,18,27,MoonCrater
0,BIOME,19,27,MoonCrater
0,BIOME,20,27,MoonCrater
0,BIOME,21,27,MoonCrater
0,BIOME,22,27,MoonCrater
0,BIOME,23,27,MoonCrater
0,BIOME,24,27,CassiaRoot
0,BIOME,25,27,CassiaRoot
0,BIOME,26,27,CassiaRoot
0,BIOME,27,27,CassiaRoot
0,BIOME,28,27,CassiaRoot
0,BIOME,29,27,CassiaRoot
0,BIOME,30,27,CassiaRoot
0,BIOME,31,27,CassiaRoot
0,BIOME,32,27,CassiaRoot
0,BIOME,33,27,CassiaRoot
0,BIOME,34,27,CassiaRoot
0,BIOME,35,27,CassiaRoot
0,BIOME,36,27,AbandonedMill
0,BIOME,37,27,AbandonedMill
0,BIOME,38,27,AbandonedMill
0,BIOME,39,27,AbandonedMill
0,BIOME,40,27,AbandonedMill
0,BIOME,41,27,AbandonedMill
0,BIOME,42,27,AbandonedMill
0,BIOME,43,27,AbandonedMill
0,BIOME,44,27,AbandonedMill
0,BIOME,45,27,AbandonedMill
0,BIOME,46,27,AbandonedMill
0,BIOME,47,27,AbandonedMill
0,BIOME,0,28,MoonDough
0,BIOME,1,28,MoonDough
0,BIOME,2,28,MoonDough
0,BIOME,3,28,MoonDough
0,BIOME,4,28,MoonDough
0,BIOME,5,28,MoonDough
0,BIOME,6,28,MoonDough
0,BIOME,7,28,MoonDough
0,BIOME,8,28,MoonDough
0,BIOME,9,28,MoonDough
0,BIOME,10,28,MoonDough
0,BIOME,11,28,MoonDough
0,BIOME,12,28,MoonCrater
0,BIOME,13,28,MoonCrater
0,BIOME,14,28,MoonCrater
0,BIOME,15,28,MoonCrater
0,BIOME,16,28,MoonCrater
0,BIOME,17,28,MoonCrater
0,BIOME,18,28,MoonCrater
0,BIOME,19,28,MoonCrater
0,BIOME,20,28,MoonCrater
0,BIOME,21,28,MoonCrater
0,BIOME,22,28,MoonCrater
0,BIOME,23,28,MoonCrater
0,BIOME,24,28,CassiaRoot
0,BIOME,25,28,CassiaRoot
0,BIOME,26,28,CassiaRoot
0,BIOME,27,28,CassiaRoot
0,BIOME,28,28,CassiaRoot
0,BIOME,29,28,CassiaRoot
0,BIOME,30,28,CassiaRoot
0,BIOME,31,28,CassiaRoot
0,BIOME,32,28,CassiaRoot
0,BIOME,33,28,CassiaRoot
0,BIOME,34,28,CassiaRoot
0,BIOME,35,28,CassiaRoot
0,BIOME,36,28,AbandonedMill
0,BIOME,37,28,AbandonedMill
0,BIOME,38,28,AbandonedMill
0,BIOME,39,28,AbandonedMill
0,BIOME,40,28,AbandonedMill
0,BIOME,41,28,AbandonedMill
0,BIOME,42,28,AbandonedMill
0,BIOME,43,28,AbandonedMill
0,BIOME,44,28,AbandonedMill
0,BIOME,45,28,AbandonedMill
0,BIOME,46,28,AbandonedMill
0,BIOME,47,28,AbandonedMill
0,BIOME,0,29,MoonDough
0,BIOME,1,29,MoonDough
0,BIOME,2,29,MoonDough
0,BIOME,3,29,MoonDough
0,BIOME,4,29,MoonDough
0,BIOME,5,29,MoonDough
0,BIOME,6,29,MoonDough
0,BIOME,7,29,MoonDough
0,BIOME,8,29,MoonDough
0,BIOME,9,29,MoonDough
0,BIOME,10,29,MoonDough
0,BIOME,11,29,MoonDough
0,BIOME,12,29,MoonCrater
0,BIOME,13,29,MoonCrater
0,BIOME,14,29,MoonCrater
0,BIOME,15,29,MoonCrater
0,BIOME,16,29,MoonCrater
0,BIOME,17,29,MoonCrater
0,BIOME,18,29,MoonCrater
0,BIOME,19,29,MoonCrater
0,BIOME,20,29,MoonCrater
0,BIOME,21,29,MoonCrater
0,BIOME,22,29,MoonCrater
0,BIOME,23,29,MoonCrater
0,BIOME,24,29,CassiaRoot
0,BIOME,25,29,CassiaRoot
0,BIOME,26,29,CassiaRoot
0,BIOME,27,29,CassiaRoot
0,BIOME,28,29,CassiaRoot
0,BIOME,29,29,CassiaRoot
0,BIOME,30,29,CassiaRoot
0,BIOME,31,29,CassiaRoot
0,BIOME,32,29,CassiaRoot
0,BIOME,33,29,CassiaRoot
0,BIOME,34,29,CassiaRoot
0,BIOME,35,29,CassiaRoot
0,BIOME,36,29,AbandonedMill
0,BIOME,37,29,AbandonedMill
0,BIOME,38,29,AbandonedMill
0,BIOME,39,29,AbandonedMill
0,BIOME,40,29,AbandonedMill
0,BIOME,41,29,AbandonedMill
0,BIOME,42,29,AbandonedMill
0,BIOME,43,29,AbandonedMill
0,BIOME,44,29,AbandonedMill
0,BIOME,45,29,AbandonedMill
0,BIOME,46,29,AbandonedMill
0,BIOME,47,29,AbandonedMill
0,BIOME,0,30,MoonDough
0,BIOME,1,30,MoonDough
0,BIOME,2,30,MoonDough
0,BIOME,3,30,MoonDough
0,BIOME,4,30,MoonDough
0,BIOME,5,30,MoonDough
0,BIOME,6,30,MoonDough
0,BIOME,7,30,MoonDough
0,BIOME,8,30,MoonDough
0,BIOME,9,30,MoonDough
0,BIOME,10,30,MoonDough
0,BIOME,11,30,MoonDough
0,BIOME,12,30,MoonCrater
0,BIOME,13,30,MoonCrater
0,BIOME,14,30,MoonCrater
0,BIOME,15,30,MoonCrater
0,BIOME,16,30,MoonCrater
0,BIOME,17,30,MoonCrater
0,BIOME,18,30,MoonCrater
0,BIOME,19,30,MoonCrater
0,BIOME,20,30,MoonCrater
0,BIOME,21,30,MoonCrater
0,BIOME,22,30,MoonCrater
0,BIOME,23,30,MoonCrater
0,BIOME,24,30,CassiaRoot
0,BIOME,25,30,CassiaRoot
0,BIOME,26,30,CassiaRoot
0,BIOME,27,30,CassiaRoot
0,BIOME,28,30,CassiaRoot
0,BIOME,29,30,CassiaRoot
0,BIOME,30,30,CassiaRoot
0,BIOME,31,30,CassiaRoot
0,BIOME,32,30,CassiaRoot
0,BIOME,33,30,CassiaRoot
0,BIOME,34,30,CassiaRoot
0,BIOME,35,30,CassiaRoot
0,BIOME,36,30,AbandonedMill
0,BIOME,37,30,AbandonedMill
0,BIOME,38,30,AbandonedMill
0,BIOME,39,30,AbandonedMill
0,BIOME,40,30,AbandonedMill
0,BIOME,41,30,AbandonedMill
0,BIOME,42,30,AbandonedMill
0,BIOME,43,30,AbandonedMill
0,BIOME,44,30,AbandonedMill
0,BIOME,45,30,AbandonedMill
0,BIOME,46,30,AbandonedMill
0,BIOME,47,30,AbandonedMill
0,BIOME,0,31,MoonDough
0,BIOME,1,31,MoonDough
0,BIOME,2,31,MoonDough
0,BIOME,3,31,MoonDough
0,BIOME,4,31,MoonDough
0,BIOME,5,31,MoonDough
0,BIOME,6,31,MoonDough
0,BIOME,7,31,MoonDough
0,BIOME,8,31,MoonDough
0,BIOME,9,31,MoonDough
0,BIOME,10,31,MoonDough
0,BIOME,11,31,MoonDough
0,BIOME,12,31,MoonCrater
0,BIOME,13,31,MoonCrater
0,BIOME,14,31,MoonCrater
0,BIOME,15,31,MoonCrater
0,BIOME,16,31,MoonCrater
0,BIOME,17,31,MoonCrater
0,BIOME,18,31,MoonCrater
0,BIOME,19,31,MoonCrater
0,BIOME,20,31,MoonCrater
0,BIOME,21,31,MoonCrater
0,BIOME,22,31,MoonCrater
0,BIOME,23,31,MoonCrater
0,BIOME,24,31,CassiaRoot
0,BIOME,25,31,CassiaRoot
0,BIOME,26,31,CassiaRoot
0,BIOME,27,31,CassiaRoot
0,BIOME,28,31,CassiaRoot
0,BIOME,29,31,CassiaRoot
0,BIOME,30,31,CassiaRoot
0,BIOME,31,31,CassiaRoot
0,BIOME,32,31,CassiaRoot
0,BIOME,33,31,CassiaRoot
0,BIOME,34,31,CassiaRoot
0,BIOME,35,31,CassiaRoot
0,BIOME,36,31,AbandonedMill
0,BIOME,37,31,AbandonedMill
0,BIOME,38,31,AbandonedMill
0,BIOME,39,31,AbandonedMill
0,BIOME,40,31,AbandonedMill
0,BIOME,41,31,AbandonedMill
0,BIOME,42,31,AbandonedMill
