x,y,value,provenance,owner
"607","0","UNKNOWN","UNKNOWN",""
"608","0","UNKNOWN","UNKNOWN",""
"609","0","UNKNOWN","UNKNOWN",""
"610","0","UNKNOWN","UNKNOWN",""
"611","0","UNKNOWN","UNKNOWN",""
"612","0","UNKNOWN","UNKNOWN",""
"613","0","UNKNOWN","UNKNOWN",""
"614","0","UNKNOWN","UNKNOWN",""
"615","0","UNKNOWN","UNKNOWN",""
"616","0","UNKNOWN","UNKNOWN",""
"617","0","UNKNOWN","UNKNOWN",""
"618","0","UNKNOWN","UNKNOWN",""
"619","0","UNKNOWN","UNKNOWN",""
"620","0","UNKNOWN","UNKNOWN",""
"621","0","UNKNOWN","UNKNOWN",""
"622","0","UNKNOWN","UNKNOWN",""
"623","0","UNKNOWN","UNKNOWN",""
"0","1","UNKNOWN","UNKNOWN",""
"1","1","UNKNOWN","UNKNOWN",""
"2","1","UNKNOWN","UNKNOWN",""
"3","1","UNKNOWN","UNKNOWN",""
"4","1","UNKNOWN","UNKNOWN",""
"5","1","UNKNOWN","UNKNOWN",""
"6","1","UNKNOWN","UNKNOWN",""
"7","1","UNKNOWN","UNKNOWN",""
"8","1","UNKNOWN","UNKNOWN",""
"9","1","UNKNOWN","UNKNOWN",""
"10","1","UNKNOWN","UNKNOWN",""
"11","1","UNKNOWN","UNKNOWN",""
"12","1","UNKNOWN","UNKNOWN",""
"13","1","UNKNOWN","UNKNOWN",""
"14","1","UNKNOWN","UNKNOWN",""
"15","1","UNKNOWN","UNKNOWN",""
"16","1","UNKNOWN","UNKNOWN",""
"17","1","UNKNOWN","UNKNOWN",""
"18","1","UNKNOWN","UNKNOWN",""
"19","1","UNKNOWN","UNKNOWN",""
"20","1","UNKNOWN","UNKNOWN",""
"21","1","UNKNOWN","UNKNOWN",""
"22","1","UNKNOWN","UNKNOWN",""
"23","1","UNKNOWN","UNKNOWN",""
"24","1","UNKNOWN","UNKNOWN",""
"25","1","UNKNOWN","UNKNOWN",""
"26","1","UNKNOWN","UNKNOWN",""
"27","1","UNKNOWN","UNKNOWN",""
"28","1","UNKNOWN","UNKNOWN",""
"29","1","UNKNOWN","UNKNOWN",""
"30","1","UNKNOWN","UNKNOWN",""
"31","1","UNKNOWN","UNKNOWN",""
"32","1","UNKNOWN","UNKNOWN",""
"33","1","UNKNOWN","UNKNOWN",""
"34","1","UNKNOWN","UNKNOWN",""
"35","1","UNKNOWN","UNKNOWN",""
"36","1","UNKNOWN","UNKNOWN",""
"37","1","UNKNOWN","UNKNOWN",""
"38","1","UNKNOWN","UNKNOWN",""
"39","1","UNKNOWN","UNKNOWN",""
"40","1","UNKNOWN","UNKNOWN",""
"41","1","UNKNOWN","UNKNOWN",""
"42","1","UNKNOWN","UNKNOWN",""
"43","1","UNKNOWN","UNKNOWN",""
"44","1","UNKNOWN","UNKNOWN",""
"45","1","UNKNOWN","UNKNOWN",""
"46","1","UNKNOWN","UNKNOWN",""
"47","1","UNKNOWN","UNKNOWN",""
"48","1","UNKNOWN","UNKNOWN",""
"49","1","UNKNOWN","UNKNOWN",""
"50","1","UNKNOWN","UNKNOWN",""
"51","1","UNKNOWN","UNKNOWN",""
"52","1","UNKNOWN","UNKNOWN",""
"53","1","UNKNOWN","UNKNOWN",""
"54","1","UNKNOWN","UNKNOWN",""
"55","1","UNKNOWN","UNKNOWN",""
"56","1","UNKNOWN","UNKNOWN",""
"57","1","UNKNOWN","UNKNOWN",""
"58","1","UNKNOWN","UNKNOWN",""
"59","1","UNKNOWN","UNKNOWN",""
"60","1","UNKNOWN","UNKNOWN",""
"61","1","UNKNOWN","UNKNOWN",""
"62","1","UNKNOWN","UNKNOWN",""
"63","1","UNKNOWN","UNKNOWN",""
"64","1","UNKNOWN","UNKNOWN",""
"65","1","UNKNOWN","UNKNOWN",""
"66","1","UNKNOWN","UNKNOWN",""
"67","1","UNKNOWN","UNKNOWN",""
"68","1","UNKNOWN","UNKNOWN",""
"69","1","UNKNOWN","UNKNOWN",""
"70","1","UNKNOWN","UNKNOWN",""
"71","1","UNKNOWN","UNKNOWN",""
"72","1","UNKNOWN","UNKNOWN",""
"73","1","UNKNOWN","UNKNOWN",""
"74","1","UNKNOWN","UNKNOWN",""
"75","1","UNKNOWN","UNKNOWN",""
"76","1","UNKNOWN","UNKNOWN",""
"77","1","UNKNOWN","UNKNOWN",""
"78","1","UNKNOWN","UNKNOWN",""
"79","1","UNKNOWN","UNKNOWN",""
"80","1","UNKNOWN","UNKNOWN",""
"81","1","UNKNOWN","UNKNOWN",""
"82","1","UNKNOWN","UNKNOWN",""
"83","1","UNKNOWN","UNKNOWN",""
"84","1","UNKNOWN","UNKNOWN",""
"85","1","UNKNOWN","UNKNOWN",""
"86","1","UNKNOWN","UNKNOWN",""
"87","1","UNKNOWN","UNKNOWN",""
"88","1","UNKNOWN","UNKNOWN",""
"89","1","UNKNOWN","UNKNOWN",""
"90","1","UNKNOWN","UNKNOWN",""
"91","1","UNKNOWN","UNKNOWN",""
"92","1","UNKNOWN","UNKNOWN",""
"93","1","UNKNOWN","UNKNOWN",""
"94","1","UNKNOWN","UNKNOWN",""
"95","1","UNKNOWN","UNKNOWN",""
"96","1","UNKNOWN","UNKNOWN",""
"97","1","UNKNOWN","UNKNOWN",""
"98","1","UNKNOWN","UNKNOWN",""
"99","1","UNKNOWN","UNKNOWN",""
"100","1","UNKNOWN","UNKNOWN",""
"101","1","UNKNOWN","UNKNOWN",""
"102","1","UNKNOWN","UNKNOWN",""
"103","1","UNKNOWN","UNKNOWN",""
"104","1","UNKNOWN","UNKNOWN",""
"105","1","UNKNOWN","UNKNOWN",""
"106","1","UNKNOWN","UNKNOWN",""
"107","1","UNKNOWN","UNKNOWN",""
"108","1","UNKNOWN","UNKNOWN",""
"109","1","UNKNOWN","UNKNOWN",""
"110","1","UNKNOWN","UNKNOWN",""
"111","1","UNKNOWN","UNKNOWN",""
"112","1","UNKNOWN","UNKNOWN",""
"113","1","UNKNOWN","UNKNOWN",""
"114","1","UNKNOWN","UNKNOWN",""
"115","1","UNKNOWN","UNKNOWN",""
"116","1","UNKNOWN","UNKNOWN",""
"117","1","UNKNOWN","UNKNOWN",""
"118","1","UNKNOWN","UNKNOWN",""
"119","1","UNKNOWN","UNKNOWN",""
"120","1","UNKNOWN","UNKNOWN",""
"121","1","UNKNOWN","UNKNOWN",""
"122","1","UNKNOWN","UNKNOWN",""
"123","1","UNKNOWN","UNKNOWN",""
"124","1","UNKNOWN","UNKNOWN",""
"125","1","UNKNOWN","UNKNOWN",""
"126","1","UNKNOWN","UNKNOWN",""
"127","1","UNKNOWN","UNKNOWN",""
"128","1","UNKNOWN","UNKNOWN",""
"129","1","UNKNOWN","UNKNOWN",""
"130","1","UNKNOWN","UNKNOWN",""
"131","1","UNKNOWN","UNKNOWN",""
"132","1","UNKNOWN","UNKNOWN",""
"133","1","UNKNOWN","UNKNOWN",""
"134","1","UNKNOWN","UNKNOWN",""
"135","1","UNKNOWN","UNKNOWN",""
"136","1","UNKNOWN","UNKNOWN",""
"137","1","UNKNOWN","UNKNOWN",""
"138","1","UNKNOWN","UNKNOWN",""
"139","1","UNKNOWN","UNKNOWN",""
"140","1","UNKNOWN","UNKNOWN",""
"141","1","UNKNOWN","UNKNOWN",""
"142","1","UNKNOWN","UNKNOWN",""
"143","1","UNKNOWN","UNKNOWN",""
"144","1","UNKNOWN","UNKNOWN",""
"145","1","UNKNOWN","UNKNOWN",""
"146","1","UNKNOWN","UNKNOWN",""
"147","1","UNKNOWN","UNKNOWN",""
"148","1","UNKNOWN","UNKNOWN",""
"149","1","UNKNOWN","UNKNOWN",""
"150","1","UNKNOWN","UNKNOWN",""
"151","1","UNKNOWN","UNKNOWN",""
"152","1","UNKNOWN","UNKNOWN",""
"153","1","UNKNOWN","UNKNOWN",""
"154","1","UNKNOWN","UNKNOWN",""
"155","1","UNKNOWN","UNKNOWN",""
"156","1","UNKNOWN","UNKNOWN",""
"157","1","UNKNOWN","UNKNOWN",""
"158","1","UNKNOWN","UNKNOWN",""
"159","1","UNKNOWN","UNKNOWN",""
"160","1","UNKNOWN","UNKNOWN",""
"161","1","UNKNOWN","UNKNOWN",""
"162","1","UNKNOWN","UNKNOWN",""
"163","1","UNKNOWN","UNKNOWN",""
"164","1","UNKNOWN","UNKNOWN",""
"165","1","UNKNOWN","UNKNOWN",""
"166","1","UNKNOWN","UNKNOWN",""
"167","1","UNKNOWN","UNKNOWN",""
"168","1","UNKNOWN","UNKNOWN",""
"169","1","UNKNOWN","UNKNOWN",""
"170","1","UNKNOWN","UNKNOWN",""
"171","1","UNKNOWN","UNKNOWN",""
"172","1","UNKNOWN","UNKNOWN",""
"173","1","UNKNOWN","UNKNOWN",""
"174","1","UNKNOWN","UNKNOWN",""
"175","1","UNKNOWN","UNKNOWN",""
"176","1","UNKNOWN","UNKNOWN",""
"177","1","UNKNOWN","UNKNOWN",""
"178","1","UNKNOWN","UNKNOWN",""
"179","1","UNKNOWN","UNKNOWN",""
"180","1","UNKNOWN","UNKNOWN",""
"181","1","UNKNOWN","UNKNOWN",""
"182","1","UNKNOWN","UNKNOWN",""
"183","1","UNKNOWN","UNKNOWN",""
"184","1","UNKNOWN","UNKNOWN",""
"185","1","UNKNOWN","UNKNOWN",""
"186","1","UNKNOWN","UNKNOWN",""
"187","1","UNKNOWN","UNKNOWN",""
"188","1","UNKNOWN","UNKNOWN",""
"189","1","UNKNOWN","UNKNOWN",""
"190","1","UNKNOWN","UNKNOWN",""
"191","1","UNKNOWN","UNKNOWN",""
"192","1","UNKNOWN","UNKNOWN",""
"193","1","UNKNOWN","UNKNOWN",""
"194","1","UNKNOWN","UNKNOWN",""
"195","1","UNKNOWN","UNKNOWN",""
"196","1","UNKNOWN","UNKNOWN",""
"197","1","UNKNOWN","UNKNOWN",""
"198","1","UNKNOWN","UNKNOWN",""
"199","1","UNKNOWN","UNKNOWN",""
"200","1","UNKNOWN","UNKNOWN",""
"201","1","UNKNOWN","UNKNOWN",""
"202","1","UNKNOWN","UNKNOWN",""
"203","1","UNKNOWN","UNKNOWN",""
"204","1","UNKNOWN","UNKNOWN",""
"205","1","UNKNOWN","UNKNOWN",""
"206","1","UNKNOWN","UNKNOWN",""
"207","1","UNKNOWN","UNKNOWN",""
"208","1","UNKNOWN","UNKNOWN",""
"209","1","UNKNOWN","UNKNOWN",""
"210","1","UNKNOWN","UNKNOWN",""
"211","1","UNKNOWN","UNKNOWN",""
"212","1","UNKNOWN","UNKNOWN",""
"213","1","UNKNOWN","UNKNOWN",""
"214","1","UNKNOWN","UNKNOWN",""
"215","1","UNKNOWN","UNKNOWN",""
"216","1","UNKNOWN","UNKNOWN",""
"217","1","UNKNOWN","UNKNOWN",""
"218","1","UNKNOWN","UNKNOWN",""
"219","1","UNKNOWN","UNKNOWN",""
"220","1","UNKNOWN","UNKNOWN",""
"221","1","UNKNOWN","UNKNOWN",""
"222","1","UNKNOWN","UNKNOWN",""
"223","1","UNKNOWN","UNKNOWN",""
"224","1","UNKNOWN","UNKNOWN",""
"225","1","UNKNOWN","UNKNOWN",""
"226","1","UNKNOWN","UNKNOWN",""
"227","1","UNKNOWN","UNKNOWN",""
"228","1","UNKNOWN","UNKNOWN",""
"229","1","UNKNOWN","UNKNOWN",""
"230","1","UNKNOWN","UNKNOWN",""
"231","1","UNKNOWN","UNKNOWN",""
"232","1","UNKNOWN","UNKNOWN",""
"233","1","UNKNOWN","UNKNOWN",""
"234","1","UNKNOWN","UNKNOWN",""
"235","1","UNKNOWN","UNKNOWN",""
"236","1","UNKNOWN","UNKNOWN",""
"237","1","UNKNOWN","UNKNOWN",""
"238","1","UNKNOWN","UNKNOWN",""
"239","1","UNKNOWN","UNKNOWN",""
"240","1","UNKNOWN","UNKNOWN",""
"241","1","UNKNOWN","UNKNOWN",""
"242","1","UNKNOWN","UNKNOWN",""
"243","1","UNKNOWN","UNKNOWN",""
"244","1","UNKNOWN","UNKNOWN",""
"245","1","UNKNOWN","UNKNOWN",""
"246","1","UNKNOWN","UNKNOWN",""
"247","1","UNKNOWN","UNKNOWN",""
"248","1","UNKNOWN","UNKNOWN",""
"249","1","UNKNOWN","UNKNOWN",""
"250","1","UNKNOWN","UNKNOWN",""
"251","1","UNKNOWN","UNKNOWN",""
"252","1","UNKNOWN","UNKNOWN",""
"253","1","UNKNOWN","UNKNOWN",""
"254","1","UNKNOWN","UNKNOWN",""
"255","1","UNKNOWN","UNKNOWN",""
"256","1","UNKNOWN","UNKNOWN",""
"257","1","UNKNOWN","UNKNOWN",""
"258","1","UNKNOWN","UNKNOWN",""
"259","1","UNKNOWN","UNKNOWN",""
"260","1","UNKNOWN","UNKNOWN",""
"261","1","UNKNOWN","UNKNOWN",""
"262","1","UNKNOWN","UNKNOWN",""
"263","1","UNKNOWN","UNKNOWN",""
"264","1","UNKNOWN","UNKNOWN",""
"265","1","UNKNOWN","UNKNOWN",""
"266","1","UNKNOWN","UNKNOWN",""
"267","1","UNKNOWN","UNKNOWN",""
"268","1","UNKNOWN","UNKNOWN",""
"269","1","UNKNOWN","UNKNOWN",""
"270","1","UNKNOWN","UNKNOWN",""
"271","1","UNKNOWN","UNKNOWN",""
"272","1","UNKNOWN","UNKNOWN",""
"273","1","UNKNOWN","UNKNOWN",""
"274","1","UNKNOWN","UNKNOWN",""
"275","1","UNKNOWN","UNKNOWN",""
"276","1","UNKNOWN","UNKNOWN",""
"277","1","UNKNOWN","UNKNOWN",""
"278","1","UNKNOWN","UNKNOWN",""
"279","1","UNKNOWN","UNKNOWN",""
"280","1","UNKNOWN","UNKNOWN",""
"281","1","UNKNOWN","UNKNOWN",""
"282","1","UNKNOWN","UNKNOWN",""
"283","1","UNKNOWN","UNKNOWN",""
"284","1","UNKNOWN","UNKNOWN",""
"285","1","UNKNOWN","UNKNOWN",""
"286","1","UNKNOWN","UNKNOWN",""
"287","1","UNKNOWN","UNKNOWN",""
"288","1","UNKNOWN","UNKNOWN",""
"289","1","UNKNOWN","UNKNOWN",""
"290","1","UNKNOWN","UNKNOWN",""
"291","1","UNKNOWN","UNKNOWN",""
"292","1","UNKNOWN","UNKNOWN",""
"293","1","UNKNOWN","UNKNOWN",""
"294","1","UNKNOWN","UNKNOWN",""
"295","1","UNKNOWN","UNKNOWN",""
"296","1","UNKNOWN","UNKNOWN",""
"297","1","UNKNOWN","UNKNOWN",""
"298","1","UNKNOWN","UNKNOWN",""
"299","1","UNKNOWN","UNKNOWN",""
"300","1","UNKNOWN","UNKNOWN",""
"301","1","UNKNOWN","UNKNOWN",""
"302","1","UNKNOWN","UNKNOWN",""
"303","1","UNKNOWN","UNKNOWN",""
"304","1","UNKNOWN","UNKNOWN",""
"305","1","UNKNOWN","UNKNOWN",""
"306","1","UNKNOWN","UNKNOWN",""
"307","1","UNKNOWN","UNKNOWN",""
"308","1","UNKNOWN","UNKNOWN",""
"309","1","UNKNOWN","UNKNOWN",""
"310","1","UNKNOWN","UNKNOWN",""
"311","1","UNKNOWN","UNKNOWN",""
"312","1","UNKNOWN","UNKNOWN",""
"313","1","UNKNOWN","UNKNOWN",""
"314","1","UNKNOWN","UNKNOWN",""
"315","1","UNKNOWN","UNKNOWN",""
"316","1","UNKNOWN","UNKNOWN",""
"317","1","UNKNOWN","UNKNOWN",""
"318","1","UNKNOWN","UNKNOWN",""
"319","1","UNKNOWN","UNKNOWN",""
"320","1","UNKNOWN","UNKNOWN",""
"321","1","UNKNOWN","UNKNOWN",""
"322","1","UNKNOWN","UNKNOWN",""
"323","1","UNKNOWN","UNKNOWN",""
"324","1","UNKNOWN","UNKNOWN",""
"325","1","UNKNOWN","UNKNOWN",""
"326","1","UNKNOWN","UNKNOWN",""
"327","1","UNKNOWN","UNKNOWN",""
"328","1","UNKNOWN","UNKNOWN",""
"329","1","UNKNOWN","UNKNOWN",""
"330","1","UNKNOWN","UNKNOWN",""
"331","1","UNKNOWN","UNKNOWN",""
"332","1","UNKNOWN","UNKNOWN",""
"333","1","UNKNOWN","UNKNOWN",""
"334","1","UNKNOWN","UNKNOWN",""
"335","1","UNKNOWN","UNKNOWN",""
"336","1","UNKNOWN","UNKNOWN",""
"337","1","UNKNOWN","UNKNOWN",""
"338","1","UNKNOWN","UNKNOWN",""
"339","1","UNKNOWN","UNKNOWN",""
"340","1","UNKNOWN","UNKNOWN",""
"341","1","UNKNOWN","UNKNOWN",""
"342","1","UNKNOWN","UNKNOWN",""
"343","1","UNKNOWN","UNKNOWN",""
"344","1","UNKNOWN","UNKNOWN",""
"345","1","UNKNOWN","UNKNOWN",""
"346","1","UNKNOWN","UNKNOWN",""
"347","1","UNKNOWN","UNKNOWN",""
"348","1","UNKNOWN","UNKNOWN",""
"349","1","UNKNOWN","UNKNOWN",""
"350","1","UNKNOWN","UNKNOWN",""
"351","1","UNKNOWN","UNKNOWN",""
"352","1","UNKNOWN","UNKNOWN",""
"353","1","UNKNOWN","UNKNOWN",""
"354","1","UNKNOWN","UNKNOWN",""
"355","1","UNKNOWN","UNKNOWN",""
"356","1","UNKNOWN","UNKNOWN",""
"357","1","UNKNOWN","UNKNOWN",""
"358","1","UNKNOWN","UNKNOWN",""
"359","1","UNKNOWN","UNKNOWN",""
"360","1","UNKNOWN","UNKNOWN",""
"361","1","UNKNOWN","UNKNOWN",""
"362","1","UNKNOWN","UNKNOWN",""
"363","1","UNKNOWN","UNKNOWN",""
"364","1","UNKNOWN","UNKNOWN",""
"365","1","UNKNOWN","UNKNOWN",""
"366","1","UNKNOWN","UNKNOWN",""
"367","1","UNKNOWN","UNKNOWN",""
"368","1","UNKNOWN","UNKNOWN",""
"369","1","UNKNOWN","UNKNOWN",""
"370","1","UNKNOWN","UNKNOWN",""
"371","1","UNKNOWN","UNKNOWN",""
"372","1","UNKNOWN","UNKNOWN",""
"373","1","UNKNOWN","UNKNOWN",""
"374","1","UNKNOWN","UNKNOWN",""
"375","1","UNKNOWN","UNKNOWN",""
"376","1","UNKNOWN","UNKNOWN",""
"377","1","UNKNOWN","UNKNOWN",""
"378","1","UNKNOWN","UNKNOWN",""
"379","1","UNKNOWN","UNKNOWN",""
"380","1","UNKNOWN","UNKNOWN",""
"381","1","UNKNOWN","UNKNOWN",""
"382","1","UNKNOWN","UNKNOWN",""
"383","1","UNKNOWN","UNKNOWN",""
"384","1","UNKNOWN","UNKNOWN",""
"385","1","UNKNOWN","UNKNOWN",""
"386","1","UNKNOWN","UNKNOWN",""
"387","1","UNKNOWN","UNKNOWN",""
"388","1","UNKNOWN","UNKNOWN",""
"389","1","UNKNOWN","UNKNOWN",""
"390","1","UNKNOWN","UNKNOWN",""
"391","1","UNKNOWN","UNKNOWN",""
"392","1","UNKNOWN","UNKNOWN",""
"393","1","UNKNOWN","UNKNOWN",""
"394","1","UNKNOWN","UNKNOWN",""
"395","1","UNKNOWN","UNKNOWN",""
"396","1","UNKNOWN","UNKNOWN",""
"397","1","UNKNOWN","UNKNOWN",""
"398","1","UNKNOWN","UNKNOWN",""
"399","1","UNKNOWN","UNKNOWN",""
"400","1","UNKNOWN","UNKNOWN",""
"401","1","UNKNOWN","UNKNOWN",""
"402","1","UNKNOWN","UNKNOWN",""
"403","1","UNKNOWN","UNKNOWN",""
"404","1","UNKNOWN","UNKNOWN",""
"405","1","UNKNOWN","UNKNOWN",""
"406","1","UNKNOWN","UNKNOWN",""
"407","1","UNKNOWN","UNKNOWN",""
"408","1","UNKNOWN","UNKNOWN",""
"409","1","UNKNOWN","UNKNOWN",""
"410","1","UNKNOWN","UNKNOWN",""
"411","1","UNKNOWN","UNKNOWN",""
"412","1","UNKNOWN","UNKNOWN",""
"413","1","UNKNOWN","UNKNOWN",""
"414","1","UNKNOWN","UNKNOWN",""
"415","1","UNKNOWN","UNKNOWN",""
"416","1","UNKNOWN","UNKNOWN",""
"417","1","UNKNOWN","UNKNOWN",""
"418","1","UNKNOWN","UNKNOWN",""
"419","1","UNKNOWN","UNKNOWN",""
"420","1","UNKNOWN","UNKNOWN",""
"421","1","UNKNOWN","UNKNOWN",""
"422","1","UNKNOWN","UNKNOWN",""
"423","1","UNKNOWN","UNKNOWN",""
"424","1","UNKNOWN","UNKNOWN",""
"425","1","UNKNOWN","UNKNOWN",""
"426","1","UNKNOWN","UNKNOWN",""
"427","1","UNKNOWN","UNKNOWN",""
"428","1","UNKNOWN","UNKNOWN",""
"429","1","UNKNOWN","UNKNOWN",""
"430","1","UNKNOWN","UNKNOWN",""
"431","1","UNKNOWN","UNKNOWN",""
"432","1","UNKNOWN","UNKNOWN",""
"433","1","UNKNOWN","UNKNOWN",""
"434","1","UNKNOWN","UNKNOWN",""
"435","1","UNKNOWN","UNKNOWN",""
"436","1","UNKNOWN","UNKNOWN",""
"437","1","UNKNOWN","UNKNOWN",""
"438","1","UNKNOWN","UNKNOWN",""
"439","1","UNKNOWN","UNKNOWN",""
"440","1","UNKNOWN","UNKNOWN",""
"441","1","UNKNOWN","UNKNOWN",""
"442","1","UNKNOWN","UNKNOWN",""
"443","1","UNKNOWN","UNKNOWN",""
"444","1","UNKNOWN","UNKNOWN",""
"445","1","UNKNOWN","UNKNOWN",""
"446","1","UNKNOWN","UNKNOWN",""
"447","1","UNKNOWN","UNKNOWN",""
"448","1","UNKNOWN","UNKNOWN",""
"449","1","UNKNOWN","UNKNOWN",""
"450","1","UNKNOWN","UNKNOWN",""
"451","1","UNKNOWN","UNKNOWN",""
"452","1","UNKNOWN","UNKNOWN",""
"453","1","UNKNOWN","UNKNOWN",""
"454","1","UNKNOWN","UNKNOWN",""
"455","1","UNKNOWN","UNKNOWN",""
"456","1","UNKNOWN","UNKNOWN",""
"457","1","UNKNOWN","UNKNOWN",""
"458","1","UNKNOWN","UNKNOWN",""
"459","1","UNKNOWN","UNKNOWN",""
"460","1","UNKNOWN","UNKNOWN",""
"461","1","UNKNOWN","UNKNOWN",""
"462","1","UNKNOWN","UNKNOWN",""
"463","1","UNKNOWN","UNKNOWN",""
"464","1","UNKNOWN","UNKNOWN",""
"465","1","UNKNOWN","UNKNOWN",""
"466","1","UNKNOWN","UNKNOWN",""
"467","1","UNKNOWN","UNKNOWN",""
"468","1","UNKNOWN","UNKNOWN",""
"469","1","UNKNOWN","UNKNOWN",""
"470","1","UNKNOWN","UNKNOWN",""
"471","1","UNKNOWN","UNKNOWN",""
"472","1","UNKNOWN","UNKNOWN",""
"473","1","UNKNOWN","UNKNOWN",""
"474","1","UNKNOWN","UNKNOWN",""
"475","1","UNKNOWN","UNKNOWN",""
"476","1","UNKNOWN","UNKNOWN",""
"477","1","UNKNOWN","UNKNOWN",""
"478","1","UNKNOWN","UNKNOWN",""
"479","1","UNKNOWN","UNKNOWN",""
"480","1","UNKNOWN","UNKNOWN",""
"481","1","UNKNOWN","UNKNOWN",""
"482","1","UNKNOWN","UNKNOWN",""
"483","1","UNKNOWN","UNKNOWN",""
"484","1","UNKNOWN","UNKNOWN",""
"485","1","UNKNOWN","UNKNOWN",""
"486","1","UNKNOWN","UNKNOWN",""
"487","1","UNKNOWN","UNKNOWN",""
"488","1","UNKNOWN","UNKNOWN",""
"489","1","UNKNOWN","UNKNOWN",""
"490","1","UNKNOWN","UNKNOWN",""
"491","1","UNKNOWN","UNKNOWN",""
"492","1","UNKNOWN","UNKNOWN",""
"493","1","UNKNOWN","UNKNOWN",""
"494","1","UNKNOWN","UNKNOWN",""
"495","1","UNKNOWN","UNKNOWN",""
"496","1","UNKNOWN","UNKNOWN",""
"497","1","UNKNOWN","UNKNOWN",""
"498","1","UNKNOWN","UNKNOWN",""
"499","1","UNKNOWN","UNKNOWN",""
"500","1","UNKNOWN","UNKNOWN",""
"501","1","UNKNOWN","UNKNOWN",""
"502","1","UNKNOWN","UNKNOWN",""
"503","1","UNKNOWN","UNKNOWN",""
"504","1","UNKNOWN","UNKNOWN",""
"505","1","UNKNOWN","UNKNOWN",""
"506","1","UNKNOWN","UNKNOWN",""
"507","1","UNKNOWN","UNKNOWN",""
"508","1","UNKNOWN","UNKNOWN",""
"509","1","UNKNOWN","UNKNOWN",""
"510","1","UNKNOWN","UNKNOWN",""
"511","1","UNKNOWN","UNKNOWN",""
"512","1","UNKNOWN","UNKNOWN",""
"513","1","UNKNOWN","UNKNOWN",""
"514","1","UNKNOWN","UNKNOWN",""
"515","1","UNKNOWN","UNKNOWN",""
"516","1","UNKNOWN","UNKNOWN",""
"517","1","UNKNOWN","UNKNOWN",""
"518","1","UNKNOWN","UNKNOWN",""
"519","1","UNKNOWN","UNKNOWN",""
"520","1","UNKNOWN","UNKNOWN",""
"521","1","UNKNOWN","UNKNOWN",""
"522","1","UNKNOWN","UNKNOWN",""
"523","1","UNKNOWN","UNKNOWN",""
"524","1","UNKNOWN","UNKNOWN",""
"525","1","UNKNOWN","UNKNOWN",""
"526","1","UNKNOWN","UNKNOWN",""
"527","1","UNKNOWN","UNKNOWN",""
"528","1","UNKNOWN","UNKNOWN",""
"529","1","UNKNOWN","UNKNOWN",""
"530","1","UNKNOWN","UNKNOWN",""
"531","1","UNKNOWN","UNKNOWN",""
"532","1","UNKNOWN","UNKNOWN",""
"533","1","UNKNOWN","UNKNOWN",""
"534","1","UNKNOWN","UNKNOWN",""
"535","1","UNKNOWN","UNKNOWN",""
"536","1","UNKNOWN","UNKNOWN",""
"537","1","UNKNOWN","UNKNOWN",""
"538","1","UNKNOWN","UNKNOWN",""
"539","1","UNKNOWN","UNKNOWN",""
"540","1","UNKNOWN","UNKNOWN",""
"541","1","UNKNOWN","UNKNOWN",""
"542","1","UNKNOWN","UNKNOWN",""
"543","1","UNKNOWN","UNKNOWN",""
"544","1","UNKNOWN","UNKNOWN",""
"545","1","UNKNOWN","UNKNOWN",""
"546","1","UNKNOWN","UNKNOWN",""
"547","1","UNKNOWN","UNKNOWN",""
"548","1","UNKNOWN","UNKNOWN",""
"549","1","UNKNOWN","UNKNOWN",""
"550","1","UNKNOWN","UNKNOWN",""
"551","1","UNKNOWN","UNKNOWN",""
"552","1","UNKNOWN","UNKNOWN",""
"553","1","UNKNOWN","UNKNOWN",""
"554","1","UNKNOWN","UNKNOWN",""
"555","1","UNKNOWN","UNKNOWN",""
"556","1","UNKNOWN","UNKNOWN",""
"557","1","UNKNOWN","UNKNOWN",""
"558","1","UNKNOWN","UNKNOWN",""
"559","1","UNKNOWN","UNKNOWN",""
"560","1","UNKNOWN","UNKNOWN",""
"561","1","UNKNOWN","UNKNOWN",""
"562","1","UNKNOWN","UNKNOWN",""
"563","1","UNKNOWN","UNKNOWN",""
"564","1","UNKNOWN","UNKNOWN",""
"565","1","UNKNOWN","UNKNOWN",""
"566","1","UNKNOWN","UNKNOWN",""
"567","1","UNKNOWN","UNKNOWN",""
"568","1","UNKNOWN","UNKNOWN",""
"569","1","UNKNOWN","UNKNOWN",""
"570","1","UNKNOWN","UNKNOWN",""
"571","1","UNKNOWN","UNKNOWN",""
"572","1","UNKNOWN","UNKNOWN",""
"573","1","UNKNOWN","UNKNOWN",""
"574","1","UNKNOWN","UNKNOWN",""
"575","1","UNKNOWN","UNKNOWN",""
"576","1","UNKNOWN","UNKNOWN",""
"577","1","UNKNOWN","UNKNOWN",""
"578","1","UNKNOWN","UNKNOWN",""
"579","1","UNKNOWN","UNKNOWN",""
"580","1","UNKNOWN","UNKNOWN",""
"581","1","UNKNOWN","UNKNOWN",""
"582","1","UNKNOWN","UNKNOWN",""
"583","1","UNKNOWN","UNKNOWN",""
"584","1","UNKNOWN","UNKNOWN",""
"585","1","UNKNOWN","UNKNOWN",""
"586","1","UNKNOWN","UNKNOWN",""
"587","1","UNKNOWN","UNKNOWN",""
"588","1","UNKNOWN","UNKNOWN",""
"589","1","UNKNOWN","UNKNOWN",""
"590","1","UNKNOWN","UNKNOWN",""
